MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,166.4430000,0.2668623,-0.7123939,-0.1950671
MsgID.LOCAL_VELOCITY,166.4430000,-0.0000054,0.0000003,0.0000037
MsgID.GLOBAL_POSITION,0.0000000,-121.9939435,37.4137438,0.1680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,166.6920000,0.1835607,-0.7914113,-0.1668079
MsgID.LOCAL_VELOCITY,166.6920000,-0.0000053,0.0000003,0.0000036
MsgID.GLOBAL_POSITION,0.0000000,-121.9939430,37.4137421,0.1330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,166.9430000,0.0083106,-0.7523062,-0.1330383
MsgID.LOCAL_VELOCITY,166.9430000,-0.0000052,0.0000003,0.0000036
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939422,37.4137440,0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,167.1930000,0.2385475,-0.6716434,-0.1007225
MsgID.LOCAL_VELOCITY,167.1930000,-0.0000054,0.0000003,0.0000037
MsgID.GLOBAL_POSITION,0.0000000,-121.9939423,37.4137441,0.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,167.4430000,0.2184659,-0.6914909,-0.0782513
MsgID.LOCAL_VELOCITY,167.4430000,0.0000113,0.0000022,0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-121.9939433,37.4137425,0.0700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,167.6930000,0.0490300,-0.7763653,-0.0708669
MsgID.LOCAL_VELOCITY,167.6930000,0.0000104,0.0000018,0.0000136
MsgID.GLOBAL_POSITION,0.0000000,-121.9939435,37.4137431,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,167.9430000,0.1198234,-0.7913389,-0.0817110
MsgID.LOCAL_VELOCITY,167.9430000,0.0000113,0.0000022,0.0000159
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939435,37.4137443,0.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,168.1930000,0.2628783,-0.7912872,-0.1076639
MsgID.LOCAL_VELOCITY,168.1930000,0.0000113,0.0000022,0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-121.9939435,37.4137446,0.1420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,168.4440000,0.2828952,-0.7914010,-0.1426855
MsgID.LOCAL_VELOCITY,168.4440000,0.0000112,0.0000022,0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-121.9939434,37.4137432,0.1750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,168.6940000,0.1158523,-0.7786109,-0.1779501
MsgID.LOCAL_VELOCITY,168.6940000,-0.0000054,0.0000003,0.0000037
MsgID.GLOBAL_POSITION,0.0000000,-121.9939433,37.4137431,0.2020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,168.9440000,0.1199657,-0.7742751,-0.2023790
MsgID.LOCAL_VELOCITY,168.9440000,-0.0000053,0.0000003,0.0000037
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939450,37.4137432,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,169.1940000,0.1341942,-0.9383429,-0.2116768
MsgID.LOCAL_VELOCITY,169.1940000,-0.0000053,0.0000003,0.0000037
MsgID.GLOBAL_POSITION,0.0000000,-121.9939439,37.4137434,0.2020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,169.4440000,0.1505441,-0.8322446,-0.2021753
MsgID.LOCAL_VELOCITY,169.4440000,0.0000112,0.0000022,0.0000159
MsgID.GLOBAL_POSITION,0.0000000,-121.9939439,37.4137445,0.1770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,169.6940000,0.2822355,-0.8337037,-0.1737809
MsgID.LOCAL_VELOCITY,169.6940000,-0.0000054,0.0000003,0.0000037
MsgID.GLOBAL_POSITION,0.0000000,-121.9939436,37.4137437,0.1360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,169.9440000,0.1864776,-0.8058469,-0.1360804
MsgID.LOCAL_VELOCITY,169.9440000,0.0000104,0.0000018,0.0000136
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939447,37.4137425,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,170.1940000,0.0528911,-0.9186506,-0.0875943
MsgID.LOCAL_VELOCITY,170.1940000,-0.0000054,0.0000004,0.0000038
MsgID.GLOBAL_POSITION,0.0000000,-121.9939446,37.4137435,0.0430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,170.4440000,0.1667969,-0.8851437,-0.0424661
MsgID.LOCAL_VELOCITY,170.4440000,-0.0000053,0.0000003,0.0000036
MsgID.GLOBAL_POSITION,0.0000000,-121.9939435,37.4137443,0.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,170.6950000,0.2611062,-0.7914217,0.0019836
MsgID.LOCAL_VELOCITY,170.6950000,-0.0000054,0.0000004,0.0000036
MsgID.GLOBAL_POSITION,0.0000000,-121.9939435,37.4137443,-0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,170.9450000,0.2557963,-0.7922909,0.0314812
MsgID.LOCAL_VELOCITY,170.9450000,-0.0000053,0.0000003,0.0000037
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
